,load_kw,pv_kw,grid_import_kw,batt_charge_kw,batt_discharge_kw,batt_soc_kwh,price_dkk_per_kwh,co2_g_per_kwh,Tout_C
2025-09-25 05:43:00,0.9731210946238162,0.0,0.0,0.0,0.9731210946238162,1.431386571152261,2.236641889645167,244.07132078436806,10.055
2025-09-25 05:44:00,0.9744224343675416,0.0,0.0,0.0,0.9744224343675416,1.4142914407247604,2.2354792457879493,244.41948210046996,10.040000000000001
2025-09-25 05:45:00,0.9757243565833643,0.0,0.0,0.0,0.9757243565833643,1.3971734695566311,2.2343472383216048,244.76774966158854,10.025
2025-09-25 05:46:00,0.9770268616624385,0.0,0.0,0.0,0.9770268616624385,1.3800326474222024,2.233245937332975,245.11611683721145,10.01
2025-09-25 05:47:00,0.9783299499962683,0.0,0.0,0.0,0.9783299499962683,1.3628689640889347,2.232175389423554,245.46457699492979,9.995000000000001
2025-09-25 05:48:00,0.9796336219767094,0.0,0.0,0.0,0.9796336219767094,1.3456824093174133,2.2311356174948243,245.8131235005645,9.98
2025-09-25 05:49:00,0.980937877995968,0.0,0.0,0.0,0.980937877995968,1.3284729728613438,2.230126620545801,246.16174971829247,9.965
2025-09-25 05:50:00,0.9822427184466018,0.0,0.0,0.0,0.9822427184466018,1.3112406444675437,2.2291483734831257,246.5104490107731,9.950000000000001
2025-09-25 05:51:00,0.9835481437215209,0.0,0.0,0.0,0.9835481437215209,1.2939854138759381,2.228200826944025,246.8592147392745,9.935
2025-09-25 05:52:00,0.9848541542139868,0.0,0.9848541542139868,0.0,0.0,1.2939854138759381,2.2272839071324535,247.20804026379994,9.92
2025-09-25 05:53:00,0.9861607503176144,0.0,0.9861607503176144,0.0,0.0,1.2939854138759381,2.2263975156687295,247.55691894321416,9.905000000000001
2025-09-25 05:54:00,0.9874679324263717,0.0,0.9874679324263717,0.0,0.0,1.2939854138759381,2.225541529452971,247.90584413537016,9.89
2025-09-25 05:55:00,0.9887757009345794,0.0,0.9887757009345794,0.0,0.0,1.2939854138759381,2.22471580054262,248.25480919723512,9.875
2025-09-25 05:56:00,0.9900840562369129,0.0,0.9900840562369129,0.0,0.0,1.2939854138759381,2.2239201560443562,248.6038074850173,9.860000000000001
2025-09-25 05:57:00,0.9913929987284015,0.0,0.9913929987284015,0.0,0.0,1.2939854138759381,2.2231543980206667,248.95283235429247,9.845
2025-09-25 05:58:00,0.9927025288044292,0.0,0.9927025288044292,0.0,0.0,1.2939854138759381,2.222418303411354,249.3018771601301,9.83
2025-09-25 05:59:00,0.9940126468607348,0.0,0.9940126468607348,0.0,0.0,1.2939854138759381,2.221711623970242,249.65093525722028,9.815000000000001
2025-09-25 06:00:00,0.995323353293413,0.0,0.995323353293413,0.0,0.0,1.2939854138759381,2.221034086217333,250.0,9.8
2025-09-25 06:01:00,0.9951776901773908,0.013089927854239666,0.9820877623231511,0.0,0.0,1.2939854138759381,2.2273666198053608,250.34906474277972,9.801666666666668
2025-09-25 06:02:00,0.9950320343296242,0.02617960649512171,0.0,0.0,0.9688524278345024,1.2769880028612977,2.2337271406599077,250.6981228398699,9.803333333333335
2025-09-25 06:03:00,0.9948863857495696,0.03926878671403318,0.0,0.0,0.9556175990355363,1.2602227818255864,2.2401147678635014,251.04716764570756,9.805000000000001
2025-09-25 06:04:00,0.9947407444366829,0.05235721931185035,0.0,0.0,0.9423835251248326,1.2436897375251508,2.246528595313707,251.3961925149827,9.806666666666667
2025-09-25 06:05:00,0.9945951103904203,0.06544465510368314,0.0,0.0,0.9291504552867371,1.2273888523446816,2.252967691796484,251.74519080276488,9.808333333333334
2025-09-25 06:06:00,0.994449483610238,0.07853084492361917,0.0,0.0,0.9159186386866188,1.2113201042975479,2.2594311010762977,252.09415586462984,9.81
2025-09-25 06:07:00,0.994303864095592,0.09161553962946764,0.0,0.0,0.9026883244661243,1.1954834670262124,2.2659178420031516,252.44308105678581,9.811666666666667
2025-09-25 06:08:00,0.9941582518459389,0.10469849010750323,0.0,0.0,0.8894597617384357,1.1798789098027311,2.272426908636718,252.79195973620008,9.813333333333334
2025-09-25 06:09:00,0.9940126468607348,0.11777944727720613,0.0,0.0,0.8762331995835286,1.164506397529336,2.278957270387705,253.1407852607255,9.815000000000001
2025-09-25 06:10:00,0.9938670491394364,0.13085816209600826,0.0,0.0,0.863008887043428,1.1493658907391004,2.285507872176607,253.48955098922687,9.816666666666666
2025-09-25 06:11:00,0.9937214586814996,0.143934385564032,0.0,0.0,0.8497870731174676,1.1344573455966886,2.292077634609959,253.8382502817075,9.818333333333333
2025-09-25 06:12:00,0.9935758754863813,0.15700786872883163,0.0,0.0,0.8365680067575496,1.1197807138991878,2.298665454174209,254.18687649943553,9.82
2025-09-25 06:13:00,0.9934302995535379,0.1700783626901326,0.0,0.0,0.8233519368634052,1.1053359430770227,2.3052702034472987,254.53542300507021,9.821666666666667
2025-09-25 06:14:00,0.9932847308824262,0.18314561860457063,0.0,0.0,0.8101391122778556,1.091122976194955,2.3118907313280492,254.88388316278855,9.823333333333334
2025-09-25 06:15:00,0.9931391694725027,0.19620938769042917,0.0,0.0,0.7969297817820735,1.0771417519531643,2.3185258632834094,255.23225033841143,9.825000000000001
2025-09-25 06:16:00,0.9929936153232242,0.20926942123237585,0.0,0.0,0.7837241940908484,1.0633922046884126,2.325174401613625,255.58051789953,9.826666666666668
2025-09-25 06:17:00,0.9928480684340474,0.2223254705861976,0.0,0.0,0.7705225978478498,1.0498742643752923,2.3318351257353713,255.92867921563192,9.828333333333333
2025-09-25 06:18:00,0.9927025288044292,0.23537728718353468,0.0,0.0,0.7573252416208945,1.0365878566275573,2.3385067924828706,256.2767276582276,9.83
2025-09-25 06:19:00,0.9925569964338263,0.24842462253661282,0.0,0.0,0.7441323738972135,1.023532902699536,2.345188136427001,256.6246566009763,9.831666666666667
2025-09-25 06:20:00,0.9924114713216957,0.26146722824297425,0.0,0.0,0.7309442430787214,1.0107093194876284,2.351877870212402,256.97245941981265,9.833333333333334
2025-09-25 06:21:00,0.9922659534674945,0.27450485599020685,0.0,0.0,0.7177610974772877,0.9981170195318866,2.358574684912537,257.32012949307216,9.835
2025-09-25 06:22:00,0.9921204428706797,0.2875372575606716,0.0,0.0,0.7045831853100081,0.9857559110176759,2.3652772504026918,257.66766020161793,9.836666666666668
2025-09-25 06:23:00,0.9919749395307083,0.30056418483622915,0.0,0.0,0.6914107546944791,0.9736258977774219,2.371984215750845,258.0150449289661,9.838333333333335
2025-09-25 06:24:00,0.9918294434470377,0.3135853898029607,0.0,0.0,0.678244053644077,0.9617268792924382,2.378694209626344,258.36227706141227,9.84
2025-09-25 06:25:00,0.9916839546191247,0.3266006245558939,0.0,0.0,0.6650833300632308,0.9500587506948376,2.3854058407262997,258.70934998815716,9.841666666666667
2025-09-25 06:26:00,0.991538473046427,0.3396096413037203,0.0,0.0,0.6519288317427067,0.938621402769527,2.392117698219593,259.05625710143255,9.843333333333334
2025-09-25 06:27:00,0.9913929987284015,0.35261219237351304,0.0,0.0,0.6387808063548884,0.9274147219562834,2.3988283522083833,259.402991796627,9.845
2025-09-25 06:28:00,0.9912475316645057,0.36560803021544247,0.0,0.0,0.6256395014490632,0.9164385903519139,2.4055363542069705,259.7495474724118,9.846666666666668
2025-09-25 06:29:00,0.9911020718541972,0.3785969074074893,0.0,0.0,0.6125051644467079,0.905692885712498,2.412240237637868,260.0959175308665,9.848333333333334
2025-09-25 06:30:00,0.9909566192969332,0.3915785766601547,0.0,0.0,0.5993780426367785,0.8951774814557124,2.4189385183449104,260.4420953776042,9.850000000000001
2025-09-25 06:31:00,0.9908111739921717,0.4045527908211689,0.0,0.0,0.5862583831710028,0.8848922466632386,2.425629695123215,260.7880744218979,9.851666666666667
2025-09-25 06:32:00,0.9906657359393698,0.41751930288019623,0.0,0.0,0.5731464330591736,0.8748370460832531,2.432312250265785,261.1338480768053,9.853333333333333
2025-09-25 06:33:00,0.9905203051379852,0.43047786597353777,0.0,0.0,0.5600424391644474,0.8650117401329996,2.4389846501265504,261.4794097592944,9.855
2025-09-25 06:34:00,0.9903748815874757,0.44342823338883164,0.0,0.0,0.546946648198644,0.8554161849014444,2.4456453456995897,261.8247528903689,9.856666666666667
2025-09-25 06:35:00,0.9902294652872989,0.45637015856974983,0.0,0.0,0.5338593067175491,0.8460502321520138,2.452292773214296,262.1698708951934,9.858333333333334
2025-09-25 06:36:00,0.9900840562369129,0.4693033951206923,0.0,0.0,0.5207806611162206,0.8369137293254134,2.4589253547462118,262.51475720321855,9.860000000000001
2025-09-25 06:37:00,0.9899386544357754,0.48222769681147865,0.0,0.0,0.5077109576242969,0.828006519542531,2.4655414988432383,262.8594052483062,9.861666666666666
2025-09-25 06:38:00,0.9897932598833441,0.49514281758203255,0.0,0.0,0.49465044230131155,0.8193284416074202,2.472139601166932,263.2038084688543,9.863333333333333
2025-09-25 06:39:00,0.9896478725790772,0.5080485115470741,0.0,0.0,0.48159936103200307,0.8108793300103676,2.4787180451485584,263.54796030792204,9.865
2025-09-25 06:40:00,0.9895024925224326,0.5209445330007912,0.0,0.0,0.46855795952164137,0.8026590149310405,2.4852752026595635,263.89185421335446,9.866666666666667
2025-09-25 06:41:00,0.9893571197128685,0.5338306364215254,0.0,0.0,0.45552648329134315,0.7946673222417188,2.491809434696129,264.23548363790746,9.868333333333334
2025-09-25 06:42:00,0.9892117541498429,0.5467065764764425,0.0,0.0,0.44250517767340036,0.7869040735106064,2.4983190920774243,264.5788420393719,9.870000000000001
2025-09-25 06:43:00,0.989066395832814,0.5595721080262039,0.0,0.0,0.42949428780661003,0.7793690860052273,2.5048025161571887,264.9219228806989,9.871666666666668
2025-09-25 06:44:00,0.9889210447612402,0.5724269861296345,0.0,0.0,0.4164940586316057,0.7720621726959008,2.511258039548233,265.2647196301237,9.873333333333333
2025-09-25 06:45:00,0.9887757009345794,0.5852709660483848,0.0,0.0,0.40350473488619465,0.764983142259301,2.5176839868594576,265.60722576129035,9.875
2025-09-25 06:46:00,0.9886303643522902,0.5981038032515915,0.0,0.0,0.3905265611006987,0.7581317990820957,2.524078675444951,265.94943475337595,9.876666666666667
2025-09-25 06:47:00,0.988485035013831,0.6109252534205323,0.0,0.0,0.3775597815932987,0.7515079432646694,2.5304404161647334,266.29134009121435,9.878333333333334
2025-09-25 06:48:00,0.9883397129186602,0.6237350724532779,0.0,0.0,0.3646046404653823,0.7451113706249258,2.536767514156681,266.6329352654209,9.88
2025-09-25 06:49:00,0.9881943980662362,0.6365330164693386,0.0,0.0,0.35166138159689764,0.7389418727021733,2.5430582696191673,266.9742137725159,9.881666666666668
2025-09-25 06:50:00,0.988049090456018,0.6493188418143083,0.0,0.0,0.33873024864170964,0.7329992367610907,2.5493109786039314,267.31516911504843,9.883333333333333
2025-09-25 06:51:00,0.9879037900874635,0.662092305064503,0.0,0.0,0.32581148502296053,0.7272832457957756,2.555523933818678,267.65579480172033,9.885
2025-09-25 06:52:00,0.9877584969600318,0.6748531630315953,0.0,0.0,0.31290533392843656,0.7217936785338732,2.5616954254388977,267.99608434750945,9.886666666666667
2025-09-25 06:53:00,0.9876132110731817,0.6876011727672421,0.0,0.0,0.3000120383059396,0.7165303094407866,2.567823741928388,268.3360312737934,9.888333333333334
2025-09-25 06:54:00,0.9874679324263717,0.7003360915677164,0.0,0.0,0.2871318408586553,0.7114929087239681,2.573907170867932,268.6756291084727,9.89
2025-09-25 06:55:00,0.9873226610190606,0.7130576769785195,0.0,0.0,0.2742649840405411,0.7066812423372919,2.5799439997915963,269.01487138609417,9.891666666666667
2025-09-25 06:56:00,0.9871773968507075,0.7257656867990032,0.0,0.0,0.26141171005170427,0.7020950719855076,2.5859325170300846,269.35375164797375,9.893333333333334
2025-09-25 06:57:00,0.9870321399207713,0.7384598790869792,0.0,0.0,0.24857226083379214,0.6977341551287743,2.5918710125605786,269.69226344231987,9.895
2025-09-25 06:58:00,0.986886890228711,0.7511400121633243,0.0,0.0,0.23574687806538674,0.6935982449872763,2.5977577788624933,270.0304003243557,9.896666666666667
2025-09-25 06:59:00,0.9867416477739854,0.7638058446165827,0.0,0.0,0.2229358031574027,0.6896870905459184,2.603591111778544,270.3681558564427,9.898333333333333
2025-09-25 07:00:00,0.9865964125560538,0.7764571353075622,0.0,0.0,0.21013927724849157,0.6860004365591027,2.6093693113805454,270.70552360820216,9.9
2025-09-25 07:01:00,0.9864511845743752,0.7890936433739244,0.0,0.0,0.1973575412004508,0.682538023555586,2.615090682839318,271.04249715663855,9.901666666666667
2025-09-25 07:02:00,0.9863059638284091,0.8017151282347703,0.0,0.0,0.18459083559363876,0.6792995878434169,2.620753537298099,271.37907008626115,9.903333333333334
2025-09-25 07:03:00,0.9861607503176144,0.8143213495952226,0.0,0.0,0.1718394007223918,0.6762848615149539,2.6263561927488257,271.71523598920663,9.905000000000001
2025-09-25 07:04:00,0.9860155440414508,0.8269120674509973,0.0,0.0,0.15910347659045343,0.6734935724519635,2.6318969749106724,272.05098846536066,9.906666666666666
2025-09-25 07:05:00,0.9858703449993772,0.8394870420929759,0.0,0.0,0.14638330290640134,0.6709254443307986,2.6373742181101907,272.3863211224802,9.908333333333333
2025-09-25 07:06:00,0.9857251531908533,0.8520460341117676,0.0,0.0,0.1336791190790857,0.6685801966276568,2.6427862661624215,272.7212275763147,9.91
2025-09-25 07:07:00,0.9855799686153386,0.8645888044022675,0.0,0.0,0.1209911642130711,0.6664575446239187,2.648131473252325,273.0557014507281,9.911666666666667
2025-09-25 07:08:00,0.9854347912722925,0.8771151141682106,0.0,0.0,0.10831967710408186,0.6645571994115664,2.653408204815879,273.38973637782,9.913333333333334
2025-09-25 07:09:00,0.9852896211611746,0.8896247249267131,0.0,0.0,0.0956648962344615,0.6628788678986811,2.6586148384201858,273.72332599804685,9.915000000000001
2025-09-25 07:10:00,0.9851444582814445,0.9021173985128197,0.0,0.0,0.08302705976862479,0.661422252815021,2.6637497646419286,274.05646396034314,9.916666666666668
2025-09-25 07:11:00,0.9849993026325622,0.9145928970840325,0.0,0.0,0.07040640554852973,0.6601870527176783,2.6688113879435162,274.3891439222422,9.918333333333333
2025-09-25 07:12:00,0.9848541542139868,0.9270509831248424,0.0,0.0,0.057803171089144456,0.6591729619968161,2.6737981275462466,274.72135954999726,9.92
2025-09-25 07:13:00,0.9847090130251787,0.9394914194512487,0.0,0.0,0.04521759357392996,0.658379670881484,2.678708418299822,275.05310451870156,9.921666666666667
2025-09-25 07:14:00,0.9845638790655974,0.9519139692152765,0.0,0.0,0.0326499098503209,0.6578068654455135,2.683540711547555,275.38437251240913,9.923333333333334
2025-09-25 07:15:00,0.9844187523347029,0.9643183959094848,0.0,0.0,0.020100356425218124,0.6574542276134921,2.6882934759865833,275.7151572242548,9.925
2025-09-25 07:16:00,0.9842736328319553,0.9767044633714701,0.0,0.0,0.007569169460485248,0.657321435166817,2.6929651985224394,276.0454523565746,9.926666666666668
2025-09-25 07:17:00,0.9841285205568145,0.9890719357883617,0.0,0.0,0.0,0.657321435166817,2.6975543851172996,276.37525162102526,9.928333333333333
2025-09-25 07:18:00,0.9839834155087405,1.0014205777013128,0.0,0.0,0.0,0.657321435166817,2.7020595616312457,276.7045487387041,9.93
2025-09-25 07:19:00,0.9838383176871934,1.0137501540099807,0.0,0.0,0.0,0.657321435166817,2.7064792746558837,277.03333744026884,9.931666666666667
2025-09-25 07:20:00,0.9836932270916334,1.026060429977006,0.0,0.0,0.0,0.657321435166817,2.7108120923396513,277.3616114660564,9.933333333333334
2025-09-25 07:21:00,0.9835481437215209,1.0383511712324787,0.0,0.0,0.0,0.657321435166817,2.7150566052041656,277.68936456620264,9.935
2025-09-25 07:22:00,0.9834030675763158,1.0506221437784022,0.0,0.0,0.0,0.657321435166817,2.7192114269509484,278.01659050076086,9.936666666666667
2025-09-25 07:23:00,0.9832579986554788,1.0628731139931478,0.0,0.0,0.0,0.657321435166817,2.723275195257894,278.3432830398211,9.938333333333334
2025-09-25 07:24:00,0.9831129369584704,1.075103848635901,0.0,0.0,0.0,0.657321435166817,2.7272465725648267,278.6694359636282,9.94
2025-09-25 07:25:00,0.9829678824847504,1.0873141148511052,0.0,0.0,0.0,0.657321435166817,2.7311242468475267,278.99504306270063,9.941666666666666
2025-09-25 07:26:00,0.9828228352337798,1.0995036801728921,0.0,0.0,0.0,0.657321435166817,2.7349069323795776,279.32009813794866,9.943333333333333
2025-09-25 07:27:00,0.982677795205019,1.111672312529509,0.0,0.0,0.0,0.657321435166817,2.738593370481434,279.64459500079226,9.945
2025-09-25 07:28:00,0.9825327623979287,1.1238197802477363,0.0,0.0,0.0,0.657321435166817,2.7421823302560844,279.96852747327875,9.946666666666667
2025-09-25 07:29:00,0.9823877368119693,1.135945852057299,0.0,0.0,0.0,0.657321435166817,2.745672609310712,280.29188938820096,9.948333333333334
2025-09-25 07:30:00,0.9822427184466019,1.1480502970952693,0.0,0.0,0.0,0.657321435166817,2.7490630344637594,280.6146745892141,9.95
2025-09-25 07:31:00,0.982097707301287,1.1601328849104617,0.0,0.0,0.0,0.657321435166817,2.7523524624368085,280.93687693095313,9.951666666666666
2025-09-25 07:32:00,0.9819527033754853,1.1721933854678213,0.0,0.0,0.0,0.657321435166817,2.7555397805307127,281.25849027915007,9.953333333333333
2025-09-25 07:33:00,0.9818077066686581,1.1842315691528016,0.0,0.0,0.0,0.657321435166817,2.758623907285412,281.5795085107503,9.955
2025-09-25 07:34:00,0.9816627171802659,1.1962472067757384,0.0,0.0,0.0,0.657321435166817,2.761603793122887,281.89992551402935,9.956666666666667
2025-09-25 07:35:00,0.9815177349097697,1.2082400695762114,0.0,0.0,0.0,0.657321435166817,2.764478420972709,282.2197351887095,9.958333333333334
2025-09-25 07:36:00,0.9813727598566307,1.2202099292274005,0.0,0.0,0.0,0.657321435166817,2.767246806879675,282.5389314460755,9.96
2025-09-25 07:37:00,0.9812277920203102,1.2321565578404323,0.0,0.0,0.0,0.657321435166817,2.769908000593002,282.8575082090907,9.961666666666666
2025-09-25 07:38:00,0.9810828314002689,1.2440797279687168,0.0,0.0,0.0,0.657321435166817,2.772461086136599,283.1754594125127,9.963333333333333
2025-09-25 07:39:00,0.980937877995968,1.2559792126122846,0.0,0.0,0.0,0.657321435166817,2.7749051823599324,283.49277900300905,9.965
2025-09-25 07:40:00,0.980792931806869,1.2678547852220987,0.0,0.0,0.0,0.657321435166817,2.7772394434690137,283.809460939272,9.966666666666667
2025-09-25 07:41:00,0.9806479928324332,1.2797062197043751,0.0,0.0,0.0,0.657321435166817,2.779463059537073,284.1254991921341,9.968333333333334
2025-09-25 07:42:00,0.9805030610721218,1.2915332904248855,0.0,0.0,0.0,0.657321435166817,2.781575256994468,284.4408877446826,9.97
2025-09-25 07:43:00,0.9803581365253963,1.3033357722132515,0.0,0.0,0.0,0.657321435166817,2.7835752990974347,284.755620592374,9.971666666666668
2025-09-25 07:44:00,0.9802132191917181,1.3151134403672322,0.0,0.0,0.0,0.657321435166817,2.785462486375262,285.06969174314867,9.973333333333333
2025-09-25 07:45:00,0.9800683090705488,1.326866070657004,0.0,0.0,0.0,0.657321435166817,2.7872361570555153,285.3830952175445,9.975
2025-09-25 07:46:00,0.9799234061613498,1.3385934393294263,0.0,0.0,0.0,0.657321435166817,2.788895687466954,285.69582504881123,9.976666666666667
2025-09-25 07:47:00,0.9797785104635828,1.350295323112305,0.0,0.0,0.0,0.657321435166817,2.790440492419789,286.0078752830236,9.978333333333333
2025-09-25 07:48:00,0.9796336219767094,1.3619714992186402,0.0,0.0,0.0,0.657321435166817,2.791870025562959,286.31923997919506,9.98
2025-09-25 07:49:00,0.9794887407001915,1.3736217453508701,0.0,0.0,0.0,0.657321435166817,2.7931837797181167,286.62991320939057,9.981666666666667
2025-09-25 07:50:00,0.9793438666334908,1.3852458397051015,0.0,0.0,0.0,0.657321435166817,2.7943812871900464,286.93988905883964,9.983333333333334
2025-09-25 07:51:00,0.9791989997760693,1.396843560975334,0.0,0.0,0.0,0.657321435166817,2.795462120053236,287.24916162604904,9.985
2025-09-25 07:52:00,0.9790541401273886,1.4084146883576725,0.0,0.0,0.0,0.657321435166817,2.796425890414363,287.5577250229149,9.986666666666666
2025-09-25 07:53:00,0.9789092876869107,1.4199590015545298,0.0,0.0,0.0,0.657321435166817,2.7972722506504724,287.8655733748348,9.988333333333333
2025-09-25 07:54:00,0.9787644424540977,1.4314762807788253,0.0,0.0,0.0,0.657321435166817,2.7980008936226293,288.17270082082007,9.99
2025-09-25 07:55:00,0.9786196044284114,1.442966306758163,0.0,0.0,0.0,0.657321435166817,2.7986115528648767,288.47910151360685,9.991666666666667
2025-09-25 07:56:00,0.9784747736093143,1.4544288607390112,0.0,0.0,0.0,0.657321435166817,2.7991040027483263,288.7847696197676,9.993333333333334
2025-09-25 07:57:00,0.9783299499962684,1.4658637244908648,0.0,0.0,0.0,0.657321435166817,2.7994780586202404,289.08969931982216,9.995
2025-09-25 07:58:00,0.9781851335887357,1.4772706803104012,0.0,0.0,0.0,0.657321435166817,2.7997335769179936,289.39388480834873,9.996666666666666
2025-09-25 07:59:00,0.9780403243861788,1.4886495110256246,0.0,0.0,0.0,0.657321435166817,2.7998704552578046,289.6973202940941,9.998333333333333
2025-09-25 08:00:00,0.9778955223880597,1.4999999999999998,0.0,0.0,0.0,0.657321435166817,2.7998886324981713,290.000000000084,10.0
2025-09-25 08:01:00,0.9757243565833643,1.5113219311365795,0.0,0.0,0.0,0.657321435166817,2.799788088777944,290.30191816373326,10.025
2025-09-25 08:02:00,0.9735548098434004,1.5226150888821124,0.0,0.0,0.0,0.657321435166817,2.7995688455290195,290.6030690369552,10.05
2025-09-25 08:03:00,0.9713868803578084,1.5338792582311565,0.0,0.0,0.0,0.657321435166817,2.799230965463624,290.9034468862714,10.075
2025-09-25 08:04:00,0.9692205663189271,1.5451142247301621,0.0,0.0,0.0,0.657321435166817,2.7987745525362167,291.20304599292064,10.1
2025-09-25 08:05:00,0.9670558659217877,1.5563197744815647,0.0,0.0,0.0,0.657321435166817,2.7981997518800306,291.5018606529678,10.125
2025-09-25 08:06:00,0.9648927773641102,1.5674956941478464,0.0,0.0,0.0,0.657321435166817,2.7975067497183193,291.7998851774126,10.15
2025-09-25 08:07:00,0.9627312988462969,1.578641770955609,0.0,0.0,0.0,0.657321435166817,2.796695773250372,292.0971138922978,10.175
2025-09-25 08:08:00,0.9605714285714286,1.5897577926996147,0.0,0.0,0.0,0.657321435166817,2.7957670905124075,292.39354113881694,10.2
2025-09-25 08:09:00,0.9584131647452585,1.6008435477468348,0.0,0.0,0.0,0.657321435166817,2.794721010213461,292.689161273423,10.225
2025-09-25 08:10:00,0.9562565055762081,1.611898825040471,0.0,0.0,0.0,0.657321435166817,2.7935578815464055,292.9839686679345,10.25
2025-09-25 08:11:00,0.9541014492753623,1.6229234141039819,0.0,0.0,0.0,0.657321435166817,2.792278093974273,293.2779577096439,10.275
2025-09-25 08:12:00,0.9519479940564636,1.6339171050450805,0.0,0.0,0.0,0.657321435166817,2.790882076992057,293.57112280142354,10.3
2025-09-25 08:13:00,0.949796138135908,1.6448796885597412,0.0,0.0,0.0,0.657321435166817,2.789370299864204,293.86345836183295,10.325
2025-09-25 08:14:00,0.9476458797327394,1.6558109559361738,0.0,0.0,0.0,0.657321435166817,2.787743271338017,294.15495882522436,10.35
2025-09-25 08:15:00,0.9454972170686455,1.6667106990588065,0.0,0.0,0.0,0.657321435166817,2.786001539333219,294.4456186418494,10.375
2025-09-25 08:16:00,0.9433501483679525,1.677578710412241,0.0,0.0,0.0,0.657321435166817,2.7841456906079443,294.7354322779643,10.4
2025-09-25 08:17:00,0.9412046718576195,1.6884147830852054,0.0,0.0,0.0,0.657321435166817,2.782176350401439,295.0243942159352,10.425
2025-09-25 08:18:00,0.9390607857672351,1.699218710774499,0.0,0.0,0.0,0.657321435166817,2.780094182053783,295.3124989543436,10.45
2025-09-25 08:19:00,0.9369184883290107,1.7099902877889088,0.0,0.0,0.0,0.657321435166817,2.7778998866029534,295.5997410080907,10.475
2025-09-25 08:20:00,0.9347777777777778,1.7207293090531388,0.0,0.0,0.0,0.657321435166817,2.7755942023595783,295.8861149085019,10.5
2025-09-25 08:21:00,0.9326386523509811,1.7314355701117006,0.0,0.0,0.0,0.657321435166817,2.7731779044597413,296.1716152034312,10.525
2025-09-25 08:22:00,0.930501110288675,1.7421088671328193,0.0,0.0,0.0,0.657321435166817,2.7706518043962127,296.45623645736487,10.55
2025-09-25 08:23:00,0.9283651498335184,1.752748996912303,0.0,0.0,0.0,0.657321435166817,2.7680167495285195,296.73997325152453,10.575
2025-09-25 08:24:00,0.9262307692307693,1.7633557568774196,0.0,0.0,0.0,0.657321435166817,2.7652736225722525,297.02282018397096,10.6
2025-09-25 08:25:00,0.9240979667282809,1.7739289450907467,0.0,0.0,0.0,0.657321435166817,2.762423341068059,297.3047718697064,10.625
2025-09-25 08:26:00,0.9219667405764966,1.784468360254024,0.0,0.0,0.0,0.657321435166817,2.759466856830761,297.58582294077763,10.65
2025-09-25 08:27:00,0.9198370890284447,1.794973801711977,0.0,0.0,0.0,0.657321435166817,2.7564051553790643,297.8659680463776,10.675
2025-09-25 08:28:00,0.9177090103397342,1.8054450694561448,0.0,0.0,0.0,0.657321435166817,2.7532392553463434,298.14520185294765,10.7
2025-09-25 08:29:00,0.9155825027685494,1.8158819641286823,0.0,0.0,0.0,0.657321435166817,2.7499702078729946,298.42351904427886,10.725
2025-09-25 08:30:00,0.9134575645756458,1.826284287026162,0.0,0.0,0.0,0.657321435166817,2.746599095980864,298.70091432161354,10.75
2025-09-25 08:31:00,0.9113341940243452,1.8366518401033483,0.0,0.0,0.0,0.657321435166817,2.7431270339302816,298.9773824037459,10.775
2025-09-25 08:32:00,0.909212389380531,1.846984425976975,0.0,0.0,0.0,0.657321435166817,2.7395551665602267,299.25291802712246,10.8
2025-09-25 08:33:00,0.9070921489126429,1.8572818479295021,0.0,0.0,0.0,0.657321435166817,2.7358846686121843,299.5275159459427,10.825
2025-09-25 08:34:00,0.9049734708916728,1.8675439099128586,0.0,0.0,0.0,0.657321435166817,2.7321167440382492,299.80117093225846,10.85
2025-09-25 08:35:00,0.9028563535911602,1.8777704165521776,0.0,0.0,0.0,0.657321435166817,2.728252625294046,300.0738777760739,10.875
2025-09-25 08:36:00,0.9007407952871871,1.8879611731495123,0.0,0.0,0.0,0.657321435166817,2.724293572617058,300.3456312854443,10.9
2025-09-25 08:37:00,0.8986267942583731,1.8981159856875485,0.0,0.0,0.0,0.657321435166817,2.720240873290948,300.61642628657523,10.925
2025-09-25 08:38:00,0.8965143487858721,1.9082346608332914,0.0,0.0,0.0,0.657321435166817,2.716095840896486,300.88625762392076,10.95
2025-09-25 08:39:00,0.8944034571533652,1.9183170059417542,0.0,0.0,0.0,0.657321435166817,2.7118598145496806,301.15512016028197,10.975
2025-09-25 08:40:00,0.8922941176470588,1.9283628290596178,0.0,0.0,0.0,0.657321435166817,2.7075341581277534,301.4230087769044,11.0
2025-09-25 08:41:00,0.890186328555678,1.9383719389288916,0.0,0.0,0.0,0.657321435166817,2.7031202594835655,301.6899183735759,11.025
2025-09-25 08:42:00,0.8880800881704628,1.9483441449905508,0.0,0.0,0.0,0.657321435166817,2.6986195296491444,301.95584386872315,11.05
2025-09-25 08:43:00,0.8859753947851635,1.9582792573881673,0.0,0.0,0.0,0.657321435166817,2.694033402028949,302.22078019950914,11.075
2025-09-25 08:44:00,0.8838722466960353,1.9681770869715212,0.0,0.0,0.0,0.657321435166817,2.6893633315835173,302.4847223219289,11.1
2025-09-25 08:45:00,0.8817706422018349,1.9780374453002065,0.0,0.0,0.0,0.657321435166817,2.6846107940041524,302.7476652109061,11.125
